File,Prediction,Confidence
Steno-CT-33_01_Y047_X119.txt,Class B,0.92
Steno-CT-33_01_Y012_X242.txt,Class B,0.99
Steno-CT-33_01_Y035_X112.txt,Class B,0.94
Steno-CT-33_01_Y012_X256.txt,Class B,0.96
Steno-CT-33_01_Y035_X106.txt,Class B,0.98
Steno-CT-33_01_Y027_X283.txt,Class B,0.89
Steno-CT-33_01_Y023_X074.txt,Class B,0.98
Steno-CT-33_01_Y013_X242.txt,Class B,0.91
Steno-CT-33_01_Y034_X112.txt,Class B,0.91
Steno-CT-33_01_Y015_X019.txt,Class B,0.84
Steno-CT-33_01_Y022_X060.txt,Class B,0.96
Steno-CT-33_01_Y056_X230.txt,Class B,0.9
Steno-CT-33_01_Y046_X119.txt,Class B,0.8
Steno-CT-33_01_Y043_X113.txt,Class B,0.95
Steno-CT-33_01_Y010_X013.txt,Class B,0.99
Steno-CT-33_01_Y008_X236.txt,Class B,0.97
Steno-CT-33_01_Y039_X014.txt,Class B,0.98
Steno-CT-33_01_Y006_X161.txt,Class B,0.97
Steno-CT-33_01_Y031_X118.txt,Class B,0.83
Steno-CT-33_01_Y055_X061.txt,Class B,0.93
Steno-CT-33_01_Y021_X231.txt,Class B,0.98
Steno-CT-33_01_Y016_X248.txt,Class B,0.98
Steno-CT-33_01_Y050_X282.txt,Class B,0.98
Steno-CT-33_01_Y009_X222.txt,Class B,0.91
Steno-CT-33_01_Y042_X107.txt,Class B,0.97
Steno-CT-33_01_Y011_X007.txt,Class B,0.99
Steno-CT-33_01_Y007_X175.txt,Class B,0.94
Steno-CT-33_01_Y054_X075.txt,Class B,0.9
Steno-CT-33_01_Y020_X225.txt,Class B,1.0
Steno-CT-33_01_Y038_X000.txt,Class B,0.96
Steno-CT-33_01_Y007_X161.txt,Class B,0.94
Steno-CT-33_01_Y030_X118.txt,Class B,0.99
Steno-CT-33_01_Y020_X231.txt,Class B,0.98
Steno-CT-33_01_Y054_X061.txt,Class B,0.96
Steno-CT-33_01_Y017_X248.txt,Class B,1.0
Steno-CT-33_01_Y038_X014.txt,Class B,0.99
Steno-CT-33_01_Y009_X236.txt,Class B,0.97
Steno-CT-33_01_Y042_X113.txt,Class B,0.9
Steno-CT-33_01_Y011_X013.txt,Class B,0.97
Steno-CT-33_01_Y039_X000.txt,Class B,0.99
Steno-CT-33_01_Y006_X175.txt,Class B,0.95
Steno-CT-33_01_Y021_X225.txt,Class B,0.95
Steno-CT-33_01_Y055_X075.txt,Class B,0.95
Steno-CT-33_01_Y051_X282.txt,Class B,0.91
Steno-CT-33_01_Y043_X107.txt,Class B,0.99
Steno-CT-33_01_Y010_X007.txt,Class B,0.89
Steno-CT-33_01_Y008_X222.txt,Class B,0.9
Steno-CT-33_01_Y033_X188.txt,Class B,0.87
Steno-CT-33_01_Y039_X028.txt,Class B,0.96
Steno-CT-33_01_Y016_X274.txt,Class B,0.95
Steno-CT-33_01_Y031_X124.txt,Class B,0.96
Steno-CT-33_01_Y041_X183.txt,Class B,1.0
Steno-CT-33_01_Y012_X083.txt,Class B,0.91
Steno-CT-33_01_Y053_X206.txt,Class B,0.84
Steno-CT-33_01_Y027_X056.txt,Class B,0.94
Steno-CT-33_01_Y018_X123.txt,Class B,0.87
Steno-CT-33_01_Y017_X260.txt,Class B,0.97
Steno-CT-33_01_Y054_X049.txt,Class B,0.86
Steno-CT-33_01_Y020_X219.txt,Class B,0.98
Steno-CT-33_01_Y030_X130.txt,Class B,0.98
Steno-CT-33_01_Y007_X149.txt,Class B,0.86
Steno-CT-33_01_Y040_X197.txt,Class B,0.86
Steno-CT-33_01_Y013_X097.txt,Class B,0.98
Steno-CT-33_01_Y019_X137.txt,Class B,0.98
Steno-CT-33_01_Y052_X212.txt,Class B,0.97
Steno-CT-33_01_Y026_X042.txt,Class B,0.96
Steno-CT-33_01_Y040_X183.txt,Class B,0.94
Steno-CT-33_01_Y013_X083.txt,Class B,0.98
Steno-CT-33_01_Y019_X123.txt,Class B,0.94
Steno-CT-33_01_Y026_X056.txt,Class B,0.83
Steno-CT-33_01_Y052_X206.txt,Class B,0.98
Steno-CT-33_01_Y032_X188.txt,Class B,0.98
Steno-CT-33_01_Y017_X274.txt,Class B,0.85
Steno-CT-33_01_Y030_X124.txt,Class B,0.99
Steno-CT-33_01_Y038_X028.txt,Class B,0.89
Steno-CT-33_01_Y041_X197.txt,Class B,0.92
Steno-CT-33_01_Y012_X097.txt,Class B,0.98
Steno-CT-33_01_Y027_X042.txt,Class B,0.98
Steno-CT-33_01_Y053_X212.txt,Class B,0.97
Steno-CT-33_01_Y018_X137.txt,Class B,0.89
Steno-CT-33_01_Y016_X260.txt,Class B,0.88
Steno-CT-33_01_Y021_X219.txt,Class B,0.97
Steno-CT-33_01_Y055_X049.txt,Class B,0.97
Steno-CT-33_01_Y031_X130.txt,Class B,0.8
Steno-CT-33_01_Y006_X149.txt,Class B,0.9
Steno-CT-33_01_Y014_X227.txt,Class B,0.95
Steno-CT-33_01_Y033_X177.txt,Class B,0.99
Steno-CT-33_01_Y049_X070.txt,Class B,0.95
Steno-CT-33_01_Y025_X005.txt,Class B,0.8
Steno-CT-33_01_Y051_X255.txt,Class B,0.9
Steno-CT-33_01_Y015_X233.txt,Class B,0.83
Steno-CT-33_01_Y032_X163.txt,Class B,0.91
Steno-CT-33_01_Y013_X068.txt,Class B,0.89
Steno-CT-33_01_Y024_X011.txt,Class B,0.86
Steno-CT-33_01_Y050_X241.txt,Class B,0.91
Steno-CT-33_01_Y040_X168.txt,Class B,0.97
Steno-CT-33_01_Y048_X064.txt,Class B,0.92
Steno-CT-33_01_Y050_X255.txt,Class B,0.79
Steno-CT-33_01_Y024_X005.txt,Class B,0.99
Steno-CT-33_01_Y048_X070.txt,Class B,0.93
Steno-CT-33_01_Y015_X227.txt,Class B,0.95
Steno-CT-33_01_Y032_X177.txt,Class B,0.98
Steno-CT-33_01_Y049_X064.txt,Class B,0.97
Steno-CT-33_01_Y012_X068.txt,Class B,0.87
Steno-CT-33_01_Y051_X241.txt,Class B,0.95
Steno-CT-33_01_Y025_X011.txt,Class B,0.99
Steno-CT-33_01_Y041_X168.txt,Class B,0.95
Steno-CT-33_01_Y014_X233.txt,Class B,0.93
Steno-CT-33_01_Y033_X163.txt,Class B,0.92
Steno-CT-33_01_Y027_X095.txt,Class B,0.94
Steno-CT-33_01_Y041_X140.txt,Class B,1.0
Steno-CT-33_01_Y025_X039.txt,Class B,0.97
Steno-CT-33_01_Y051_X269.txt,Class B,0.98
Steno-CT-33_01_Y012_X040.txt,Class B,0.98
Steno-CT-33_01_Y004_X132.txt,Class B,0.92
Steno-CT-33_01_Y023_X262.txt,Class B,0.99
Steno-CT-33_01_Y026_X081.txt,Class B,0.9
Steno-CT-33_01_Y040_X154.txt,Class B,0.97
Steno-CT-33_01_Y013_X054.txt,Class B,0.97
Steno-CT-33_01_Y048_X058.txt,Class B,0.97
Steno-CT-33_01_Y005_X126.txt,Class B,0.97
Steno-CT-33_01_Y022_X276.txt,Class B,0.91
Steno-CT-33_01_Y056_X026.txt,Class B,0.8
Steno-CT-33_01_Y005_X132.txt,Class B,0.99
Steno-CT-33_01_Y056_X032.txt,Class B,0.91
Steno-CT-33_01_Y022_X262.txt,Class B,0.94
Steno-CT-33_01_Y026_X095.txt,Class B,0.98
Steno-CT-33_01_Y040_X140.txt,Class B,0.99
Steno-CT-33_01_Y050_X269.txt,Class B,0.91
Steno-CT-33_01_Y024_X039.txt,Class B,0.93
Steno-CT-33_01_Y013_X040.txt,Class B,0.99
Steno-CT-33_01_Y004_X126.txt,Class B,0.97
Steno-CT-33_01_Y023_X276.txt,Class B,0.94
Steno-CT-33_01_Y027_X081.txt,Class B,0.98
Steno-CT-33_01_Y049_X058.txt,Class B,0.83
Steno-CT-33_01_Y041_X154.txt,Class B,0.97
Steno-CT-33_01_Y012_X054.txt,Class B,0.98
Steno-CT-33_01_Y037_X237.txt,Class B,0.95
Steno-CT-33_01_Y043_X067.txt,Class B,0.88
Steno-CT-33_01_Y010_X167.txt,Class B,0.95
Steno-CT-33_01_Y006_X015.txt,Class B,0.94
Steno-CT-33_01_Y055_X115.txt,Class B,0.86
Steno-CT-33_01_Y029_X249.txt,Class B,0.93
Steno-CT-33_01_Y039_X160.txt,Class B,0.93
Steno-CT-33_01_Y036_X223.txt,Class B,1.0
Steno-CT-33_01_Y042_X073.txt,Class B,0.96
Steno-CT-33_01_Y011_X173.txt,Class B,0.98
Steno-CT-33_01_Y038_X174.txt,Class B,0.82
Steno-CT-33_01_Y007_X001.txt,Class B,0.95
Steno-CT-33_01_Y030_X078.txt,Class B,0.9
Steno-CT-33_01_Y044_X228.txt,Class B,0.94
Steno-CT-33_01_Y054_X101.txt,Class B,0.98
Steno-CT-33_01_Y046_X284.txt,Class B,0.93
Steno-CT-33_01_Y028_X249.txt,Class B,0.97
Steno-CT-33_01_Y038_X160.txt,Class B,0.91
Steno-CT-33_01_Y007_X015.txt,Class B,0.95
Steno-CT-33_01_Y054_X115.txt,Class B,0.72
Steno-CT-33_01_Y042_X067.txt,Class B,0.97
Steno-CT-33_01_Y036_X237.txt,Class B,0.85
Steno-CT-33_01_Y011_X167.txt,Class B,0.94
Steno-CT-33_01_Y006_X001.txt,Class B,0.98
Steno-CT-33_01_Y045_X228.txt,Class B,0.96
Steno-CT-33_01_Y031_X078.txt,Class B,0.93
Steno-CT-33_01_Y055_X101.txt,Class B,0.99
Steno-CT-33_01_Y039_X174.txt,Class B,0.94
Steno-CT-33_01_Y047_X284.txt,Class B,0.95
Steno-CT-33_01_Y043_X073.txt,Class B,0.97
Steno-CT-33_01_Y037_X223.txt,Class B,0.9
Steno-CT-33_01_Y010_X173.txt,Class B,0.97
Steno-CT-33_01_Y055_X129.txt,Class B,0.79
Steno-CT-33_01_Y031_X050.txt,Class B,0.82
Steno-CT-33_01_Y045_X200.txt,Class B,0.97
Steno-CT-33_01_Y006_X029.txt,Class B,0.97
Steno-CT-33_01_Y029_X275.txt,Class B,0.88
Steno-CT-33_01_Y004_X085.txt,Class B,0.96
Steno-CT-33_01_Y018_X057.txt,Class B,0.94
Steno-CT-33_01_Y027_X122.txt,Class B,0.9
Steno-CT-33_01_Y000_X272.txt,Class B,0.98
Steno-CT-33_01_Y038_X148.txt,Class B,0.95
Steno-CT-33_01_Y028_X261.txt,Class B,0.92
Steno-CT-33_01_Y030_X044.txt,Class B,0.97
Steno-CT-33_01_Y044_X214.txt,Class B,0.89
Steno-CT-33_01_Y005_X091.txt,Class B,0.95
Steno-CT-33_01_Y056_X191.txt,Class B,0.98
Steno-CT-33_01_Y026_X136.txt,Class B,0.89
Steno-CT-33_01_Y001_X266.txt,Class B,0.83
Steno-CT-33_01_Y019_X043.txt,Class B,0.9
Steno-CT-33_01_Y026_X122.txt,Class B,0.85
Steno-CT-33_01_Y001_X272.txt,Class B,1.0
Steno-CT-33_01_Y019_X057.txt,Class B,0.98
Steno-CT-33_01_Y028_X275.txt,Class B,0.98
Steno-CT-33_01_Y054_X129.txt,Class B,0.97
Steno-CT-33_01_Y044_X200.txt,Class B,0.96
Steno-CT-33_01_Y030_X050.txt,Class B,0.99
Steno-CT-33_01_Y007_X029.txt,Class B,0.99
Steno-CT-33_01_Y005_X085.txt,Class B,0.9
Steno-CT-33_01_Y056_X185.txt,Class B,0.99
Steno-CT-33_01_Y018_X043.txt,Class B,0.94
Steno-CT-33_01_Y027_X136.txt,Class B,0.96
Steno-CT-33_01_Y000_X266.txt,Class B,0.88
Steno-CT-33_01_Y045_X214.txt,Class B,0.94
Steno-CT-33_01_Y031_X044.txt,Class B,0.96
Steno-CT-33_01_Y039_X148.txt,Class B,1.0
Steno-CT-33_01_Y029_X261.txt,Class B,0.93
Steno-CT-33_01_Y004_X091.txt,Class B,0.93
Steno-CT-33_01_Y047_X253.txt,Class B,0.91
Steno-CT-33_01_Y033_X003.txt,Class B,0.95
Steno-CT-33_01_Y012_X108.txt,Class B,1.0
Steno-CT-33_01_Y025_X171.txt,Class B,0.86
Steno-CT-33_01_Y041_X008.txt,Class B,0.94
Steno-CT-33_01_Y035_X258.txt,Class B,0.98
Steno-CT-33_01_Y002_X221.txt,Class B,0.9
Steno-CT-33_01_Y049_X104.txt,Class B,0.99
Steno-CT-33_01_Y046_X247.txt,Class B,0.95
Steno-CT-33_01_Y032_X017.txt,Class B,0.79
Steno-CT-33_01_Y048_X110.txt,Class B,0.96
Steno-CT-33_01_Y024_X165.txt,Class B,0.96
Steno-CT-33_01_Y003_X235.txt,Class B,0.98
Steno-CT-33_01_Y048_X104.txt,Class B,0.99
Steno-CT-33_01_Y013_X108.txt,Class B,0.98
Steno-CT-33_01_Y024_X171.txt,Class B,0.9
Steno-CT-33_01_Y034_X258.txt,Class B,0.99
Steno-CT-33_01_Y040_X008.txt,Class B,0.97
Steno-CT-33_01_Y003_X221.txt,Class B,0.98
Steno-CT-33_01_Y032_X003.txt,Class B,0.8
Steno-CT-33_01_Y046_X253.txt,Class B,0.99
Steno-CT-33_01_Y025_X165.txt,Class B,0.79
Steno-CT-33_01_Y002_X235.txt,Class B,0.98
Steno-CT-33_01_Y049_X110.txt,Class B,0.9
Steno-CT-33_01_Y033_X017.txt,Class B,0.97
Steno-CT-33_01_Y047_X247.txt,Class B,0.92
Steno-CT-33_01_Y041_X034.txt,Class B,0.97
Steno-CT-33_01_Y035_X264.txt,Class B,0.92
Steno-CT-33_01_Y012_X134.txt,Class B,1.0
Steno-CT-33_01_Y049_X138.txt,Class B,0.88
Steno-CT-33_01_Y018_X094.txt,Class B,1.0
Steno-CT-33_01_Y010_X198.txt,Class B,0.91
Steno-CT-33_01_Y043_X098.txt,Class B,0.84
Steno-CT-33_01_Y004_X046.txt,Class B,0.99
Steno-CT-33_01_Y031_X093.txt,Class A,1.0
Steno-CT-33_01_Y003_X209.txt,Class B,0.99
Steno-CT-33_01_Y040_X020.txt,Class B,0.95
Steno-CT-33_01_Y034_X270.txt,Class B,0.92
Steno-CT-33_01_Y024_X159.txt,Class B,0.98
Steno-CT-33_01_Y013_X120.txt,Class B,0.95
Steno-CT-33_01_Y019_X080.txt,Class B,0.91
Steno-CT-33_01_Y005_X052.txt,Class B,0.96
Steno-CT-33_01_Y056_X152.txt,Class B,0.95
Steno-CT-33_01_Y030_X087.txt,Class B,0.84
Steno-CT-33_01_Y005_X046.txt,Class B,0.96
Steno-CT-33_01_Y056_X146.txt,Class B,0.92
Steno-CT-33_01_Y030_X093.txt,Class B,0.97
Steno-CT-33_01_Y048_X138.txt,Class B,0.93
Steno-CT-33_01_Y034_X264.txt,Class B,0.99
Steno-CT-33_01_Y040_X034.txt,Class B,0.9
Steno-CT-33_01_Y013_X134.txt,Class B,0.95
Steno-CT-33_01_Y011_X198.txt,Class B,0.99
Steno-CT-33_01_Y042_X098.txt,Class B,0.89
Steno-CT-33_01_Y019_X094.txt,Class B,0.98
Steno-CT-33_01_Y004_X052.txt,Class B,0.9
Steno-CT-33_01_Y031_X087.txt,Class B,0.95
Steno-CT-33_01_Y002_X209.txt,Class B,0.98
Steno-CT-33_01_Y035_X270.txt,Class B,0.96
Steno-CT-33_01_Y041_X020.txt,Class B,0.93
Steno-CT-33_01_Y025_X159.txt,Class B,0.95
Steno-CT-33_01_Y012_X120.txt,Class B,0.97
Steno-CT-33_01_Y018_X080.txt,Class B,0.99
Steno-CT-33_01_Y046_X086.txt,Class B,0.96
Steno-CT-33_01_Y015_X186.txt,Class B,0.97
Steno-CT-33_01_Y020_X153.txt,Class B,0.95
Steno-CT-33_01_Y007_X203.txt,Class B,0.94
Steno-CT-33_01_Y009_X154.txt,Class B,0.89
Steno-CT-33_01_Y052_X158.txt,Class B,0.99
Steno-CT-33_01_Y042_X271.txt,Class B,0.94
Steno-CT-33_01_Y036_X021.txt,Class B,0.9
Steno-CT-33_01_Y001_X058.txt,Class B,0.96
Steno-CT-33_01_Y047_X092.txt,Class B,0.96
Steno-CT-33_01_Y014_X192.txt,Class B,0.98
Steno-CT-33_01_Y021_X147.txt,Class B,0.97
Steno-CT-33_01_Y006_X217.txt,Class B,0.96
Steno-CT-33_01_Y035_X099.txt,Class B,0.98
Steno-CT-33_01_Y043_X265.txt,Class B,0.97
Steno-CT-33_01_Y037_X035.txt,Class B,0.99
Steno-CT-33_01_Y008_X140.txt,Class B,0.99
Steno-CT-33_01_Y018_X269.txt,Class B,0.97
Steno-CT-33_01_Y053_X158.txt,Class B,0.99
Steno-CT-33_01_Y037_X021.txt,Class B,0.95
Steno-CT-33_01_Y043_X271.txt,Class B,0.88
Steno-CT-33_01_Y000_X058.txt,Class B,0.97
Steno-CT-33_01_Y008_X154.txt,Class B,0.87
Steno-CT-33_01_Y047_X086.txt,Class B,0.94
Steno-CT-33_01_Y014_X186.txt,Class B,0.98
Steno-CT-33_01_Y021_X153.txt,Class B,0.94
Steno-CT-33_01_Y006_X203.txt,Class B,0.99
Steno-CT-33_01_Y034_X099.txt,Class B,0.99
Steno-CT-33_01_Y009_X140.txt,Class B,0.75
Steno-CT-33_01_Y019_X269.txt,Class B,0.97
Steno-CT-33_01_Y036_X035.txt,Class B,0.94
Steno-CT-33_01_Y042_X265.txt,Class B,0.89
Steno-CT-33_01_Y046_X092.txt,Class B,0.97
Steno-CT-33_01_Y015_X192.txt,Class B,0.99
Steno-CT-33_01_Y020_X147.txt,Class B,0.92
Steno-CT-33_01_Y007_X217.txt,Class B,0.99
Steno-CT-33_01_Y019_X241.txt,Class B,0.94
Steno-CT-33_01_Y009_X168.txt,Class B,0.87
Steno-CT-33_01_Y001_X064.txt,Class B,0.99
Steno-CT-33_01_Y052_X164.txt,Class B,0.99
Steno-CT-33_01_Y044_X016.txt,Class B,1.0
Steno-CT-33_01_Y030_X246.txt,Class B,0.96
Steno-CT-33_01_Y017_X116.txt,Class B,0.94
Steno-CT-33_01_Y028_X063.txt,Class B,0.96
Steno-CT-33_01_Y000_X070.txt,Class B,0.99
Steno-CT-33_01_Y043_X259.txt,Class B,0.96
Steno-CT-33_01_Y037_X009.txt,Class B,0.9
Steno-CT-33_01_Y053_X170.txt,Class B,1.0
Steno-CT-33_01_Y018_X255.txt,Class B,0.92
Steno-CT-33_01_Y029_X077.txt,Class B,0.95
Steno-CT-33_01_Y045_X002.txt,Class B,0.95
Steno-CT-33_01_Y031_X252.txt,Class B,0.95
Steno-CT-33_01_Y016_X102.txt,Class B,0.96
Steno-CT-33_01_Y029_X063.txt,Class B,1.0
Steno-CT-33_01_Y031_X246.txt,Class B,0.91
Steno-CT-33_01_Y045_X016.txt,Class B,0.92
Steno-CT-33_01_Y016_X116.txt,Class B,0.97
Steno-CT-33_01_Y000_X064.txt,Class B,0.99
Steno-CT-33_01_Y053_X164.txt,Class B,0.86
Steno-CT-33_01_Y018_X241.txt,Class B,0.9
Steno-CT-33_01_Y008_X168.txt,Class B,0.89
Steno-CT-33_01_Y030_X252.txt,Class B,0.97
Steno-CT-33_01_Y044_X002.txt,Class B,0.95
Steno-CT-33_01_Y017_X102.txt,Class B,0.95
Steno-CT-33_01_Y028_X077.txt,Class B,0.91
Steno-CT-33_01_Y019_X255.txt,Class B,0.93
Steno-CT-33_01_Y001_X070.txt,Class B,0.99
Steno-CT-33_01_Y036_X009.txt,Class B,0.89
Steno-CT-33_01_Y042_X259.txt,Class B,0.91
Steno-CT-33_01_Y052_X170.txt,Class B,0.98
Steno-CT-33_01_Y009_X197.txt,Class B,0.94
Steno-CT-33_01_Y003_X037.txt,Class B,0.96
Steno-CT-33_01_Y050_X137.txt,Class B,0.68
Steno-CT-33_01_Y020_X190.txt,Class B,0.87
Steno-CT-33_01_Y032_X215.txt,Class B,0.97
Steno-CT-33_01_Y046_X045.txt,Class B,1.0
Steno-CT-33_01_Y015_X145.txt,Class B,0.86
Steno-CT-33_01_Y008_X183.txt,Class B,0.89
Steno-CT-33_01_Y002_X023.txt,Class B,0.99
Steno-CT-33_01_Y051_X123.txt,Class B,0.91
Steno-CT-33_01_Y029_X088.txt,Class B,1.0
Steno-CT-33_01_Y021_X184.txt,Class B,0.98
Steno-CT-33_01_Y004_X278.txt,Class B,0.94
Steno-CT-33_01_Y033_X201.txt,Class B,0.92
Steno-CT-33_01_Y047_X051.txt,Class B,0.99
Steno-CT-33_01_Y023_X128.txt,Class B,0.82
Steno-CT-33_01_Y014_X151.txt,Class B,0.89
Steno-CT-33_01_Y021_X190.txt,Class B,0.92
Steno-CT-33_01_Y047_X045.txt,Class B,0.89
Steno-CT-33_01_Y033_X215.txt,Class B,0.95
Steno-CT-33_01_Y014_X145.txt,Class B,0.97
Steno-CT-33_01_Y008_X197.txt,Class B,0.91
Steno-CT-33_01_Y002_X037.txt,Class B,0.93
Steno-CT-33_01_Y051_X137.txt,Class B,0.99
Steno-CT-33_01_Y020_X184.txt,Class B,0.95
Steno-CT-33_01_Y028_X088.txt,Class B,0.57
Steno-CT-33_01_Y005_X278.txt,Class B,0.96
Steno-CT-33_01_Y046_X051.txt,Class B,0.94
Steno-CT-33_01_Y032_X201.txt,Class B,0.93
Steno-CT-33_01_Y022_X128.txt,Class B,0.93
Steno-CT-33_01_Y015_X151.txt,Class B,0.87
Steno-CT-33_01_Y009_X183.txt,Class B,0.93
Steno-CT-33_01_Y003_X023.txt,Class B,0.91
Steno-CT-33_01_Y050_X123.txt,Class B,0.68
Steno-CT-33_01_Y030_X285.txt,Class B,0.95
Steno-CT-33_01_Y015_X179.txt,Class B,0.92
Steno-CT-33_01_Y022_X100.txt,Class B,0.98
Steno-CT-33_01_Y032_X229.txt,Class B,0.99
Steno-CT-33_01_Y046_X079.txt,Class B,0.93
Steno-CT-33_01_Y005_X250.txt,Class B,0.93
Steno-CT-33_01_Y019_X282.txt,Class B,0.97
Steno-CT-33_01_Y034_X072.txt,Class B,0.97
Steno-CT-33_01_Y040_X222.txt,Class B,1.0
Steno-CT-33_01_Y023_X114.txt,Class B,0.91
Steno-CT-33_01_Y004_X244.txt,Class B,0.97
Steno-CT-33_01_Y035_X066.txt,Class B,0.94
Steno-CT-33_01_Y041_X236.txt,Class B,0.96
Steno-CT-33_01_Y018_X282.txt,Class B,0.91
Steno-CT-33_01_Y041_X222.txt,Class B,0.99
Steno-CT-33_01_Y035_X072.txt,Class B,1.0
Steno-CT-33_01_Y031_X285.txt,Class B,0.9
Steno-CT-33_01_Y014_X179.txt,Class B,0.95
Steno-CT-33_01_Y023_X100.txt,Class B,0.74
Steno-CT-33_01_Y047_X079.txt,Class B,0.97
Steno-CT-33_01_Y033_X229.txt,Class B,0.9
Steno-CT-33_01_Y004_X250.txt,Class B,0.98
Steno-CT-33_01_Y040_X236.txt,Class B,0.97
Steno-CT-33_01_Y034_X066.txt,Class B,0.97
Steno-CT-33_01_Y022_X114.txt,Class B,0.96
Steno-CT-33_01_Y005_X244.txt,Class B,0.91
Steno-CT-33_01_Y041_X234.txt,Class B,0.9
Steno-CT-33_01_Y035_X064.txt,Class B,0.97
Steno-CT-33_01_Y023_X116.txt,Class B,0.99
Steno-CT-33_01_Y004_X246.txt,Class B,0.96
Steno-CT-33_01_Y050_X109.txt,Class B,0.95
Steno-CT-33_01_Y003_X009.txt,Class B,0.97
Steno-CT-33_01_Y040_X220.txt,Class B,0.92
Steno-CT-33_01_Y034_X070.txt,Class B,0.98
Steno-CT-33_01_Y019_X280.txt,Class B,0.97
Steno-CT-33_01_Y022_X102.txt,Class B,0.99
Steno-CT-33_01_Y005_X252.txt,Class B,0.95
Steno-CT-33_01_Y022_X116.txt,Class B,0.97
Steno-CT-33_01_Y005_X246.txt,Class B,0.98
Steno-CT-33_01_Y034_X064.txt,Class B,0.94
Steno-CT-33_01_Y040_X234.txt,Class B,0.87
Steno-CT-33_01_Y023_X102.txt,Class B,0.9
Steno-CT-33_01_Y004_X252.txt,Class B,0.95
Steno-CT-33_01_Y051_X109.txt,Class B,0.88
Steno-CT-33_01_Y002_X009.txt,Class B,0.97
Steno-CT-33_01_Y035_X070.txt,Class B,0.9
Steno-CT-33_01_Y041_X220.txt,Class B,0.86
Steno-CT-33_01_Y018_X280.txt,Class B,0.92
Steno-CT-33_01_Y047_X053.txt,Class B,1.0
Steno-CT-33_01_Y033_X203.txt,Class B,0.91
Steno-CT-33_01_Y014_X153.txt,Class B,0.88
Steno-CT-33_01_Y021_X186.txt,Class B,0.86
Steno-CT-33_01_Y041_X208.txt,Class B,0.99
Steno-CT-33_01_Y035_X058.txt,Class B,0.98
Steno-CT-33_01_Y002_X021.txt,Class B,0.97
Steno-CT-33_01_Y051_X121.txt,Class B,1.0
Steno-CT-33_01_Y008_X181.txt,Class B,0.95
Steno-CT-33_01_Y046_X047.txt,Class B,0.97
Steno-CT-33_01_Y032_X217.txt,Class B,0.97
Steno-CT-33_01_Y015_X147.txt,Class B,0.99
Steno-CT-33_01_Y020_X192.txt,Class B,0.92
Steno-CT-33_01_Y003_X035.txt,Class B,0.92
Steno-CT-33_01_Y050_X135.txt,Class B,0.61
Steno-CT-33_01_Y052_X199.txt,Class B,0.98
Steno-CT-33_01_Y001_X099.txt,Class B,0.94
Steno-CT-33_01_Y009_X195.txt,Class B,0.87
Steno-CT-33_01_Y034_X058.txt,Class B,0.97
Steno-CT-33_01_Y040_X208.txt,Class B,0.83
Steno-CT-33_01_Y003_X021.txt,Class B,0.76
Steno-CT-33_01_Y050_X121.txt,Class B,0.95
Steno-CT-33_01_Y009_X181.txt,Class B,0.94
Steno-CT-33_01_Y032_X203.txt,Class B,0.97
Steno-CT-33_01_Y046_X053.txt,Class B,0.96
Steno-CT-33_01_Y015_X153.txt,Class B,0.99
Steno-CT-33_01_Y020_X186.txt,Class B,0.96
Steno-CT-33_01_Y002_X035.txt,Class B,0.98
Steno-CT-33_01_Y051_X135.txt,Class B,0.88
Steno-CT-33_01_Y008_X195.txt,Class B,0.97
Steno-CT-33_01_Y053_X199.txt,Class B,0.87
Steno-CT-33_01_Y000_X099.txt,Class B,0.97
Steno-CT-33_01_Y033_X217.txt,Class B,0.81
Steno-CT-33_01_Y047_X047.txt,Class B,0.86
Steno-CT-33_01_Y014_X147.txt,Class B,0.94
Steno-CT-33_01_Y021_X192.txt,Class B,0.6
Steno-CT-33_01_Y031_X250.txt,Class B,0.95
Steno-CT-33_01_Y045_X000.txt,Class B,0.97
Steno-CT-33_01_Y006_X229.txt,Class B,0.92
Steno-CT-33_01_Y016_X100.txt,Class B,0.99
Steno-CT-33_01_Y021_X179.txt,Class B,0.84
Steno-CT-33_01_Y029_X075.txt,Class B,0.91
Steno-CT-33_01_Y004_X285.txt,Class B,0.97
Steno-CT-33_01_Y018_X257.txt,Class B,0.97
Steno-CT-33_01_Y000_X072.txt,Class B,0.98
Steno-CT-33_01_Y053_X172.txt,Class B,0.98
Steno-CT-33_01_Y028_X061.txt,Class B,0.89
Steno-CT-33_01_Y030_X244.txt,Class B,0.97
Steno-CT-33_01_Y044_X014.txt,Class B,0.96
Steno-CT-33_01_Y017_X114.txt,Class B,0.98
Steno-CT-33_01_Y001_X066.txt,Class B,0.97
Steno-CT-33_01_Y052_X166.txt,Class B,0.89
Steno-CT-33_01_Y019_X243.txt,Class B,0.97
Steno-CT-33_01_Y001_X072.txt,Class B,0.9
Steno-CT-33_01_Y052_X172.txt,Class B,0.9
Steno-CT-33_01_Y019_X257.txt,Class B,0.92
Steno-CT-33_01_Y028_X075.txt,Class B,0.94
Steno-CT-33_01_Y044_X000.txt,Class B,0.98
Steno-CT-33_01_Y030_X250.txt,Class B,0.94
Steno-CT-33_01_Y007_X229.txt,Class B,0.99
Steno-CT-33_01_Y017_X100.txt,Class B,0.91
Steno-CT-33_01_Y020_X179.txt,Class B,0.94
Steno-CT-33_01_Y005_X285.txt,Class B,0.94
